longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
-120.66,35.13,41.0,2666.0,751.0,940.0,507.0,1.9653,<1H OCEAN,5.258382642998027,0.2816954238559639,1.8540433925049309,236100.0
-118.25,34.15,13.0,1107.0,479.0,616.0,443.0,0.8185,<1H OCEAN,2.4988713318284423,0.4327009936766034,1.3905191873589164,187500.0
-122.04,37.55,23.0,3170.0,532.0,1446.0,515.0,4.4357,NEAR BAY,6.155339805825243,0.1678233438485804,2.8077669902912623,291700.0
-118.53,34.16,32.0,3554.0,762.0,1623.0,750.0,3.6141,<1H OCEAN,4.738666666666667,0.2144063027574564,2.164,290600.0
-122.66,38.48,16.0,2697.0,490.0,1462.0,515.0,4.2051,<1H OCEAN,5.236893203883495,0.1816833518724508,2.8388349514563105,190300.0
-121.5,36.81,20.0,1345.0,230.0,731.0,217.0,4.2333,INLAND,6.1981566820276495,0.1710037174721189,3.3686635944700463,363300.0
-117.65,33.62,15.0,2708.0,410.0,1140.0,389.0,6.2899,<1H OCEAN,6.961439588688946,0.1514032496307237,2.930591259640103,275000.0
-122.01,37.3,25.0,4044.0,551.0,1699.0,533.0,8.0837,<1H OCEAN,7.587242026266416,0.1362512363996043,3.1876172607879925,380600.0
-117.78,33.68,15.0,1834.0,330.0,841.0,309.0,6.0634,<1H OCEAN,5.935275080906149,0.1799345692475463,2.72168284789644,234300.0
-122.24,37.8,52.0,888.0,168.0,360.0,175.0,2.1944,NEAR BAY,5.074285714285714,0.1891891891891892,2.057142857142857,211500.0
-121.84,37.99,15.0,2380.0,385.0,1292.0,388.0,4.6029,INLAND,6.134020618556701,0.1617647058823529,3.329896907216495,142600.0
-117.62,34.09,26.0,3271.0,595.0,2259.0,566.0,4.0139,INLAND,5.779151943462898,0.1819015591562213,3.991166077738516,132000.0
-118.18,33.77,37.0,2653.0,754.0,1087.0,698.0,2.3523,NEAR OCEAN,3.800859598853868,0.284206558612891,1.5573065902578798,325000.0
-117.79,33.76,25.0,2037.0,252.0,796.0,249.0,11.0546,<1H OCEAN,8.180722891566266,0.1237113402061855,3.1967871485943773,487200.0
-117.26,32.82,34.0,5846.0,785.0,1817.0,747.0,8.496,NEAR OCEAN,7.825970548862115,0.1342798494697228,2.43239625167336,500001.0
-117.1,33.07,16.0,2402.0,336.0,1080.0,365.0,8.6803,<1H OCEAN,6.580821917808219,0.1398834304746045,2.958904109589041,347300.0
-118.04,34.04,35.0,1734.0,363.0,1527.0,344.0,3.0,<1H OCEAN,5.040697674418604,0.2093425605536332,4.438953488372093,160600.0
-120.08,34.59,24.0,1874.0,319.0,820.0,315.0,5.1909,NEAR OCEAN,5.949206349206349,0.1702241195304162,2.6031746031746033,390200.0
-118.75,34.27,20.0,3495.0,449.0,1629.0,428.0,5.8096,<1H OCEAN,8.16588785046729,0.1284692417739628,3.80607476635514,264400.0
-120.57,38.2,13.0,4110.0,847.0,1796.0,706.0,2.6417,INLAND,5.8215297450424925,0.2060827250608272,2.543909348441926,122300.0
-117.2,32.76,40.0,581.0,157.0,298.0,156.0,2.4,NEAR OCEAN,3.7243589743589753,0.270223752151463,1.9102564102564104,255000.0
-118.35,33.9,31.0,981.0,222.0,734.0,239.0,4.875,<1H OCEAN,4.104602510460251,0.2262996941896024,3.071129707112971,232400.0
-117.21,32.83,36.0,1475.0,328.0,806.0,327.0,3.5078,NEAR OCEAN,4.510703363914373,0.2223728813559322,2.4648318042813457,166000.0
-120.79,38.43,40.0,1391.0,246.0,546.0,214.0,3.9107,INLAND,6.5,0.1768511861969806,2.5514018691588785,129800.0
-121.02,37.64,42.0,1437.0,307.0,1035.0,284.0,2.1036,INLAND,5.059859154929577,0.2136395267919276,3.6443661971830985,88300.0
-121.87,37.33,37.0,3137.0,685.0,2048.0,651.0,3.0156,<1H OCEAN,4.818740399385561,0.2183614918712145,3.1459293394777266,270300.0
-119.21,34.31,22.0,7548.0,1038.0,2855.0,1008.0,6.729,NEAR OCEAN,7.488095238095238,0.1375198728139904,2.8323412698412698,409300.0
-120.46,34.64,16.0,686.0,217.0,614.0,200.0,0.8106,NEAR OCEAN,3.43,0.3163265306122449,3.07,83300.0
-124.18,40.79,40.0,1398.0,311.0,788.0,279.0,1.4668,NEAR OCEAN,5.010752688172043,0.2224606580829757,2.824372759856631,64600.0
-122.01,37.55,34.0,2791.0,495.0,1276.0,468.0,4.9167,NEAR BAY,5.963675213675214,0.1773557864564672,2.7264957264957266,256300.0
-117.1,32.7,28.0,633.0,137.0,525.0,170.0,3.6042,NEAR OCEAN,3.723529411764706,0.2164296998420221,3.088235294117647,95600.0
-117.43,33.81,13.0,4770.0,718.0,1985.0,662.0,4.2273,INLAND,7.205438066465256,0.150524109014675,2.998489425981873,295200.0
-121.81,37.23,17.0,2319.0,324.0,1076.0,338.0,6.4664,<1H OCEAN,6.8609467455621305,0.1397153945666235,3.1834319526627217,278300.0
-117.11,34.43,14.0,3026.0,556.0,1349.0,485.0,2.8021,INLAND,6.239175257731959,0.1837409120951751,2.781443298969072,111200.0
-117.7,33.59,11.0,8039.0,1717.0,3445.0,1571.0,4.1678,<1H OCEAN,5.117122851686824,0.2135837790769996,2.192870782940802,190900.0
-117.1,32.57,14.0,5058.0,1299.0,3662.0,1193.0,2.3253,NEAR OCEAN,4.239731768650461,0.2568208778173191,3.069572506286672,133700.0
-122.08,37.94,44.0,2185.0,357.0,943.0,366.0,4.725,NEAR BAY,5.969945355191257,0.1633867276887871,2.5765027322404372,232100.0
-121.81,37.31,15.0,1794.0,366.0,1533.0,371.0,5.7843,<1H OCEAN,4.835579514824798,0.2040133779264214,4.132075471698113,209900.0
-118.03,33.78,26.0,2001.0,302.0,836.0,298.0,5.1061,<1H OCEAN,6.714765100671141,0.1509245377311344,2.8053691275167787,257500.0
-118.42,34.13,38.0,3830.0,518.0,1292.0,516.0,12.7823,<1H OCEAN,7.422480620155039,0.1352480417754569,2.503875968992248,500001.0
-119.67,36.81,4.0,1262.0,216.0,622.0,199.0,4.9432,INLAND,6.341708542713568,0.1711568938193343,3.1256281407035176,114400.0
-117.79,33.71,16.0,3114.0,463.0,1641.0,469.0,6.2162,<1H OCEAN,6.639658848614072,0.1486833654463712,3.4989339019189765,283200.0
-118.46,34.03,52.0,523.0,,317.0,130.0,2.2794,<1H OCEAN,4.023076923076923,,2.4384615384615387,337500.0
-118.12,33.86,44.0,2663.0,511.0,1277.0,462.0,4.3194,<1H OCEAN,5.764069264069264,0.1918888471648516,2.764069264069264,199500.0
-117.68,34.09,22.0,1547.0,334.0,773.0,316.0,2.9812,INLAND,4.8955696202531644,0.21590174531351,2.4462025316455698,148800.0
-122.16,37.73,52.0,2260.0,416.0,994.0,412.0,4.1164,NEAR BAY,5.485436893203883,0.184070796460177,2.412621359223301,198200.0
-122.08,37.63,37.0,1793.0,364.0,1534.0,346.0,3.6458,NEAR BAY,5.182080924855492,0.2030117122141662,4.433526011560693,156600.0
-122.26,37.57,23.0,7995.0,1254.0,3484.0,1198.0,6.5948,NEAR BAY,6.673622704507513,0.1568480300187617,2.9081803005008346,404000.0
-121.81,37.29,15.0,5957.0,1037.0,3838.0,997.0,6.2907,<1H OCEAN,5.974924774322969,0.174080913211348,3.8495486459378134,253100.0
-118.91,35.3,28.0,1793.0,358.0,1233.0,351.0,2.7845,INLAND,5.1082621082621085,0.1996653653095371,3.5128205128205128,82200.0
-122.66,38.44,17.0,5815.0,898.0,2614.0,887.0,4.3657,<1H OCEAN,6.555806087936866,0.1544282029234737,2.947012401352875,215900.0
-117.05,33.13,17.0,2385.0,372.0,1118.0,369.0,4.2813,<1H OCEAN,6.463414634146342,0.1559748427672956,3.029810298102981,169900.0
-117.79,33.7,16.0,1416.0,249.0,636.0,244.0,5.1741,<1H OCEAN,5.80327868852459,0.1758474576271186,2.6065573770491803,227700.0
-118.08,34.11,42.0,1969.0,353.0,927.0,354.0,5.5924,<1H OCEAN,5.562146892655368,0.1792788217369223,2.6186440677966103,285300.0
-118.47,34.0,28.0,1259.0,302.0,668.0,280.0,4.2813,<1H OCEAN,4.496428571428571,0.2398729150119142,2.3857142857142857,384400.0
-123.2,39.13,26.0,1474.0,417.0,1065.0,401.0,1.375,<1H OCEAN,3.675810473815461,0.2829036635006784,2.655860349127182,84400.0
-119.77,36.84,15.0,1924.0,262.0,848.0,277.0,5.3886,INLAND,6.945848375451264,0.1361746361746361,3.0613718411552346,125300.0
-118.23,33.88,35.0,842.0,201.0,763.0,189.0,2.6719,<1H OCEAN,4.455026455026455,0.2387173396674584,4.037037037037037,109800.0
-119.23,35.78,8.0,1612.0,343.0,1230.0,330.0,2.1806,INLAND,4.884848484848485,0.2127791563275434,3.727272727272727,67200.0
-118.17,33.98,41.0,756.0,,873.0,212.0,2.7321,<1H OCEAN,3.5660377358490565,,4.117924528301887,156000.0
-119.67,36.83,3.0,2029.0,336.0,1003.0,340.0,4.4356,INLAND,5.9676470588235295,0.165598817151306,2.95,111300.0
-121.98,37.96,22.0,2987.0,,1420.0,540.0,3.65,INLAND,5.531481481481482,,2.6296296296296298,204100.0
-118.18,37.35,16.0,3806.0,794.0,1501.0,714.0,2.1212,INLAND,5.330532212885154,0.2086179716237519,2.1022408963585435,108300.0
-121.02,37.66,36.0,3495.0,641.0,1688.0,684.0,3.1568,INLAND,5.109649122807017,0.1834048640915593,2.4678362573099415,109900.0
-121.54,40.06,17.0,858.0,262.0,47.0,27.0,2.4028,INLAND,31.77777777777778,0.3053613053613053,1.7407407407407407,67500.0
-122.62,38.25,33.0,1453.0,250.0,677.0,237.0,4.0962,<1H OCEAN,6.1308016877637135,0.1720578114246387,2.8565400843881856,170200.0
-121.57,36.98,14.0,5231.0,817.0,2634.0,799.0,4.9702,INLAND,6.546933667083855,0.1561842859873829,3.2966207759699624,279800.0
-118.01,33.9,36.0,1382.0,257.0,685.0,255.0,5.125,<1H OCEAN,5.419607843137255,0.1859623733719247,2.6862745098039214,211700.0
-117.43,34.08,13.0,4563.0,1187.0,2475.0,1019.0,2.1189,INLAND,4.477919528949951,0.2601358755204909,2.4288518155053973,121700.0
-118.41,33.75,4.0,311.0,51.0,128.0,46.0,9.8091,NEAR OCEAN,6.760869565217392,0.1639871382636656,2.782608695652174,500001.0
-117.7,34.04,13.0,5301.0,1025.0,2870.0,984.0,3.5954,INLAND,5.387195121951219,0.193359743444633,2.9166666666666665,163000.0
-118.96,35.4,28.0,4667.0,875.0,2404.0,841.0,3.2325,INLAND,5.549346016646849,0.1874866080994214,2.858501783590963,89000.0
-118.27,33.81,38.0,1607.0,337.0,1130.0,334.0,4.4821,<1H OCEAN,4.811377245508982,0.2097075295581829,3.3832335329341316,190700.0
-122.47,38.51,18.0,2487.0,516.0,980.0,503.0,3.5506,INLAND,4.944333996023857,0.2074788902291918,1.94831013916501,187500.0
-122.04,37.95,29.0,866.0,138.0,341.0,133.0,4.7188,NEAR BAY,6.511278195488722,0.1593533487297921,2.56390977443609,197100.0
-118.54,34.26,23.0,4960.0,592.0,1929.0,586.0,10.9052,<1H OCEAN,8.464163822525597,0.1193548387096774,3.2918088737201363,500001.0
-120.95,39.93,26.0,2023.0,385.0,922.0,365.0,2.8125,INLAND,5.542465753424658,0.1903114186851211,2.526027397260274,83500.0
-117.11,32.75,21.0,2127.0,658.0,1812.0,603.0,1.6896,NEAR OCEAN,3.527363184079602,0.309355900329102,3.0049751243781095,100000.0
-118.36,34.09,30.0,2353.0,728.0,1365.0,718.0,2.0702,<1H OCEAN,3.277158774373259,0.3093922651933701,1.9011142061281336,283300.0
-122.17,37.72,5.0,1692.0,398.0,814.0,328.0,3.663,NEAR BAY,5.158536585365853,0.235224586288416,2.481707317073171,158300.0
-115.57,32.85,17.0,1039.0,256.0,728.0,246.0,1.7411,INLAND,4.223577235772358,0.246390760346487,2.959349593495935,63500.0
-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704,<1H OCEAN,4.08235294117647,0.2555235350624399,3.1215686274509804,166100.0
-122.32,37.56,9.0,1150.0,287.0,377.0,243.0,3.8317,NEAR OCEAN,4.732510288065844,0.2495652173913043,1.551440329218107,237500.0
-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184,NEAR OCEAN,6.759541984732825,0.1431394692264257,2.6564885496183206,500001.0
-121.96,37.3,20.0,4228.0,1006.0,2334.0,1007.0,4.3081,<1H OCEAN,4.198609731876862,0.2379375591296121,2.3177755710029793,227300.0
-117.39,34.07,15.0,1966.0,331.0,1118.0,323.0,3.8558,INLAND,6.086687306501548,0.1683621566632757,3.461300309597523,122700.0
-116.37,33.72,19.0,6190.0,1355.0,2242.0,1043.0,3.0021,INLAND,5.934803451581975,0.2189014539579967,2.149568552253116,152300.0
-118.14,33.86,44.0,1436.0,257.0,745.0,233.0,4.625,<1H OCEAN,6.163090128755365,0.1789693593314763,3.1974248927038627,213400.0
-121.3,38.13,27.0,1004.0,192.0,470.0,192.0,2.8942,INLAND,5.229166666666667,0.1912350597609561,2.4479166666666665,116700.0
-121.6,39.77,26.0,1503.0,343.0,699.0,296.0,1.875,INLAND,5.077702702702703,0.228210246174318,2.3614864864864864,84000.0
-118.06,34.16,34.0,2297.0,419.0,909.0,412.0,4.8214,INLAND,5.575242718446602,0.1824118415324336,2.2063106796116503,362500.0
-119.35,36.19,6.0,958.0,226.0,734.0,230.0,1.0349,INLAND,4.165217391304348,0.2359081419624217,3.1913043478260867,67800.0
-121.61,38.38,37.0,1365.0,276.0,952.0,268.0,4.037,INLAND,5.093283582089552,0.2021978021978022,3.5522388059701493,156900.0
-122.1,37.96,25.0,1374.0,206.0,569.0,235.0,6.3699,NEAR BAY,5.846808510638298,0.1499272197962154,2.421276595744681,235500.0
-117.91,33.84,16.0,919.0,253.0,912.0,249.0,1.5903,<1H OCEAN,3.690763052208836,0.2752992383025027,3.6626506024096384,165400.0
-121.0,39.09,7.0,439.0,84.0,246.0,80.0,3.0781,INLAND,5.4875,0.1913439635535307,3.075,162500.0
-121.45,37.72,2.0,2239.0,321.0,766.0,219.0,5.75,INLAND,10.223744292237445,0.1433675748101831,3.497716894977169,240200.0
-118.26,34.1,52.0,1310.0,263.0,689.0,208.0,4.0721,<1H OCEAN,6.298076923076923,0.2007633587786259,3.3125,350000.0
-118.38,34.03,44.0,1913.0,441.0,1295.0,432.0,3.9537,<1H OCEAN,4.4282407407407405,0.2305279665446942,2.997685185185185,266400.0
-117.98,33.76,28.0,3215.0,652.0,2066.0,636.0,4.0194,<1H OCEAN,5.05503144654088,0.2027993779160186,3.248427672955975,197400.0
-121.47,38.57,50.0,3233.0,968.0,1223.0,837.0,1.2041,INLAND,3.862604540023895,0.2994123105474791,1.4611708482676224,168100.0
-117.99,34.06,32.0,2491.0,616.0,2660.0,595.0,2.564,INLAND,4.18655462184874,0.2472902448815736,4.470588235294118,145800.0
-117.25,33.7,10.0,5156.0,941.0,2294.0,747.0,3.58,<1H OCEAN,6.902275769745649,0.1825058184639255,3.07095046854083,113400.0
-118.3,34.25,36.0,1300.0,304.0,688.0,261.0,3.1523,<1H OCEAN,4.980842911877395,0.2338461538461538,2.636015325670498,176700.0
-122.65,38.97,32.0,1856.0,472.0,703.0,292.0,1.1912,INLAND,6.356164383561644,0.2543103448275862,2.4075342465753424,60000.0
-122.42,37.75,52.0,2112.0,528.0,1227.0,513.0,3.5536,NEAR BAY,4.116959064327485,0.25,2.391812865497076,400000.0
-119.53,37.34,26.0,4047.0,702.0,571.0,199.0,2.3482,INLAND,20.33668341708543,0.173461823573017,2.869346733668342,179500.0
-122.17,37.46,47.0,2312.0,332.0,1044.0,282.0,9.459,NEAR BAY,8.198581560283689,0.143598615916955,3.702127659574468,500001.0
-117.13,32.72,19.0,1341.0,435.0,1048.0,360.0,1.975,NEAR OCEAN,3.725,0.3243847874720358,2.911111111111111,117900.0
-122.47,37.73,52.0,2134.0,277.0,936.0,285.0,5.9245,NEAR OCEAN,7.487719298245614,0.1298031865042174,3.2842105263157895,484600.0
-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,INLAND,34.84375,0.2286995515695067,2.6875,115600.0
-117.77,33.7,15.0,1392.0,267.0,681.0,263.0,5.4248,<1H OCEAN,5.29277566539924,0.1918103448275862,2.5893536121673004,187200.0
-118.15,33.88,24.0,4232.0,1092.0,2688.0,1035.0,2.52,<1H OCEAN,4.088888888888889,0.2580340264650284,2.597101449275362,146000.0
-122.57,38.03,24.0,2330.0,322.0,911.0,320.0,6.5253,NEAR BAY,7.28125,0.1381974248927038,2.846875,387700.0
-122.46,37.75,52.0,1207.0,152.0,465.0,162.0,10.7569,NEAR BAY,7.450617283950617,0.1259320629660315,2.8703703703703702,500001.0
-119.81,34.45,24.0,3678.0,567.0,1554.0,570.0,6.5173,NEAR OCEAN,6.4526315789473685,0.1541598694942903,2.7263157894736842,334000.0
-122.27,37.73,31.0,5785.0,1379.0,2973.0,1312.0,3.2689,NEAR BAY,4.409298780487805,0.2383751080380294,2.2660060975609757,231000.0
-118.32,33.94,36.0,1722.0,280.0,830.0,261.0,4.0536,<1H OCEAN,6.597701149425287,0.1626016260162601,3.1800766283524906,189000.0
-118.12,33.91,36.0,1432.0,265.0,749.0,261.0,3.5772,<1H OCEAN,5.486590038314176,0.1850558659217877,2.8697318007662833,207400.0
-121.35,38.58,20.0,2992.0,378.0,1105.0,368.0,8.6572,INLAND,8.130434782608695,0.1263368983957219,3.0027173913043477,320200.0
-117.89,33.98,5.0,3088.0,711.0,1415.0,641.0,2.5125,<1H OCEAN,4.817472698907956,0.2302461139896373,2.207488299531981,184500.0
-121.36,38.56,20.0,1232.0,332.0,667.0,288.0,1.8288,INLAND,4.277777777777778,0.2694805194805195,2.3159722222222223,32500.0
-124.15,40.79,37.0,2692.0,488.0,1263.0,486.0,3.0216,NEAR OCEAN,5.539094650205762,0.1812778603268945,2.5987654320987654,86400.0
-123.19,39.15,16.0,2577.0,495.0,1232.0,488.0,2.6012,<1H OCEAN,5.280737704918033,0.1920838183934808,2.5245901639344264,125600.0
-118.06,34.09,36.0,1239.0,238.0,717.0,237.0,3.244,<1H OCEAN,5.227848101265823,0.192090395480226,3.0253164556962027,258100.0
-117.23,32.72,43.0,952.0,209.0,392.0,210.0,2.1635,NEAR OCEAN,4.533333333333333,0.2195378151260504,1.8666666666666667,244200.0
-118.9,34.26,5.0,25187.0,3521.0,11956.0,3478.0,6.9712,<1H OCEAN,7.241805635422657,0.1397943383491483,3.437607820586544,321300.0
-117.98,33.84,31.0,1252.0,225.0,714.0,226.0,4.6042,<1H OCEAN,5.539823008849558,0.1797124600638977,3.15929203539823,220700.0
-122.25,37.46,33.0,6841.0,950.0,2681.0,980.0,7.1088,NEAR OCEAN,6.98061224489796,0.1388685864639672,2.7357142857142858,443300.0
-118.41,34.06,43.0,2665.0,556.0,1015.0,506.0,4.1411,<1H OCEAN,5.266798418972332,0.2086303939962476,2.005928853754941,500001.0
-117.03,32.7,19.0,2304.0,572.0,2010.0,556.0,2.2866,NEAR OCEAN,4.143884892086331,0.2482638888888889,3.615107913669065,109900.0
-122.39,40.53,28.0,1427.0,304.0,692.0,285.0,2.125,INLAND,5.007017543859649,0.2130343377715487,2.4280701754385965,80800.0
-120.13,35.87,26.0,48.0,8.0,13.0,8.0,2.375,INLAND,6.0,0.1666666666666666,1.625,71300.0
-118.43,34.06,41.0,1463.0,267.0,601.0,267.0,5.3777,<1H OCEAN,5.479400749063671,0.1825017088174983,2.250936329588015,500001.0
-122.29,38.19,13.0,7065.0,1259.0,3864.0,1221.0,4.7472,NEAR BAY,5.7862407862407865,0.1782024062278839,3.1646191646191646,148600.0
-121.75,38.55,26.0,4802.0,950.0,2199.0,939.0,3.7452,INLAND,5.11395101171459,0.1978342357351103,2.34185303514377,227700.0
-118.13,34.44,10.0,2726.0,465.0,1773.0,459.0,4.8295,INLAND,5.938997821350762,0.1705796038151137,3.8627450980392157,319100.0
-118.71,34.3,23.0,1983.0,280.0,978.0,287.0,6.3199,<1H OCEAN,6.909407665505227,0.1412002017145738,3.407665505226481,236700.0
-120.99,39.26,16.0,2616.0,422.0,1090.0,425.0,3.7917,INLAND,6.155294117647059,0.1613149847094801,2.5647058823529414,179200.0
-117.12,32.75,37.0,2344.0,546.0,1134.0,513.0,2.4394,NEAR OCEAN,4.569200779727096,0.2329351535836177,2.210526315789474,118300.0
-117.36,33.17,24.0,2046.0,442.0,812.0,367.0,2.3182,NEAR OCEAN,5.574931880108992,0.2160312805474095,2.212534059945504,500001.0
-122.41,37.66,37.0,694.0,188.0,658.0,225.0,4.6103,NEAR OCEAN,3.0844444444444443,0.270893371757925,2.9244444444444446,237500.0
-119.54,38.51,14.0,1250.0,272.0,721.0,234.0,2.35,INLAND,5.3418803418803416,0.2176,3.0811965811965814,95700.0
-117.18,32.79,30.0,5201.0,1104.0,2961.0,1064.0,3.2661,NEAR OCEAN,4.8881578947368425,0.2122668717554316,2.7828947368421053,140400.0
-120.01,34.54,30.0,2992.0,609.0,1288.0,465.0,3.9375,NEAR OCEAN,6.434408602150538,0.2035427807486631,2.7698924731182797,292900.0
-118.36,33.83,35.0,1378.0,247.0,645.0,217.0,5.9143,<1H OCEAN,6.350230414746544,0.1792452830188679,2.9723502304147464,343400.0
-118.05,33.92,33.0,1999.0,470.0,2170.0,466.0,3.2371,<1H OCEAN,4.289699570815451,0.2351175587793897,4.656652360515022,154700.0
-119.79,36.79,19.0,1524.0,448.0,960.0,386.0,1.5122,INLAND,3.948186528497409,0.2939632545931758,2.4870466321243523,47500.0
-117.85,34.13,31.0,1959.0,318.0,1021.0,303.0,4.3145,INLAND,6.465346534653466,0.1623277182235834,3.3696369636963697,233000.0
-121.91,39.03,48.0,1096.0,218.0,657.0,199.0,2.7841,INLAND,5.507537688442211,0.1989051094890511,3.301507537688442,65800.0
-116.96,32.78,26.0,2807.0,630.0,1785.0,580.0,2.1638,<1H OCEAN,4.839655172413793,0.2244389027431421,3.0775862068965516,132800.0
-121.62,36.71,24.0,4195.0,706.0,2200.0,647.0,4.3451,<1H OCEAN,6.483771251931993,0.168295589988081,3.400309119010819,177800.0
-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,INLAND,4.970394736842105,0.2084712111184646,3.4934210526315788,89400.0
-122.44,37.78,39.0,1181.0,310.0,901.0,281.0,1.4866,NEAR BAY,4.202846975088968,0.2624894157493649,3.206405693950178,237500.0
-117.13,32.7,48.0,786.0,230.0,917.0,231.0,1.875,NEAR OCEAN,3.4025974025974026,0.2926208651399491,3.9696969696969697,75600.0
-123.23,39.13,33.0,1176.0,211.0,529.0,217.0,3.8958,<1H OCEAN,5.419354838709677,0.179421768707483,2.4377880184331797,144000.0
-118.82,34.15,9.0,655.0,110.0,222.0,109.0,7.8528,NEAR OCEAN,6.009174311926605,0.1679389312977099,2.036697247706422,337500.0
-121.94,37.34,29.0,3377.0,853.0,1674.0,792.0,3.4233,<1H OCEAN,4.263888888888889,0.2525910571513177,2.1136363636363638,229300.0
-118.44,34.2,35.0,1717.0,478.0,1628.0,495.0,2.5197,<1H OCEAN,3.4686868686868686,0.2783925451368666,3.2888888888888888,225600.0
-121.32,38.7,16.0,3592.0,642.0,1740.0,629.0,3.0703,INLAND,5.710651828298887,0.1787305122494432,2.766295707472178,126000.0
-117.62,34.03,15.0,3942.0,661.0,2240.0,621.0,4.8311,INLAND,6.3478260869565215,0.1676813800101471,3.607085346215781,176000.0
-117.24,33.22,20.0,1962.0,334.0,1173.0,349.0,4.1316,<1H OCEAN,5.621776504297994,0.1702344546381243,3.361031518624642,162500.0
-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,INLAND,5.767123287671233,0.1963578780680918,2.7442922374429224,174000.0
-118.33,34.21,31.0,3190.0,489.0,1362.0,480.0,6.981,<1H OCEAN,6.645833333333333,0.1532915360501567,2.8375,402900.0
-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,<1H OCEAN,5.859259259259259,0.1668773704171934,2.577777777777778,370100.0
-118.1,33.94,34.0,1947.0,284.0,841.0,277.0,6.1814,<1H OCEAN,7.028880866425993,0.1458654340010272,3.036101083032491,453600.0
-118.01,33.85,29.0,2064.0,447.0,1265.0,400.0,3.8864,<1H OCEAN,5.16,0.2165697674418604,3.1625,209300.0
-118.08,34.12,34.0,2921.0,641.0,1541.0,562.0,3.6827,<1H OCEAN,5.197508896797153,0.2194453954125299,2.7419928825622777,264100.0
-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,NEAR BAY,4.998540145985402,0.201518691588785,3.318248175182482,164700.0
-120.47,34.65,32.0,2193.0,430.0,1074.0,377.0,2.3333,NEAR OCEAN,5.816976127320955,0.196078431372549,2.848806366047745,130200.0
-117.32,33.51,4.0,966.0,133.0,311.0,92.0,5.2066,<1H OCEAN,10.5,0.1376811594202898,3.380434782608696,500001.0
-119.66,34.44,26.0,2790.0,413.0,1014.0,397.0,6.5631,<1H OCEAN,7.027707808564232,0.1480286738351254,2.554156171284635,500001.0
-117.24,32.79,18.0,1741.0,602.0,508.0,283.0,3.2625,NEAR OCEAN,6.151943462897527,0.3457782883400345,1.795053003533569,193800.0
-118.26,34.02,37.0,1551.0,501.0,2173.0,474.0,2.1667,<1H OCEAN,3.2721518987341773,0.3230174081237911,4.584388185654008,117700.0
-122.03,37.37,30.0,1269.0,290.0,556.0,266.0,3.8125,<1H OCEAN,4.770676691729324,0.2285263987391647,2.0902255639097747,325000.0
-118.46,34.03,27.0,1965.0,631.0,1042.0,596.0,2.75,<1H OCEAN,3.296979865771812,0.321119592875318,1.7483221476510067,327300.0
-121.43,38.56,41.0,1105.0,227.0,443.0,210.0,3.1827,INLAND,5.261904761904762,0.2054298642533936,2.1095238095238096,131700.0
-121.29,38.03,16.0,4356.0,881.0,1629.0,818.0,2.2672,INLAND,5.32518337408313,0.2022497704315886,1.9914425427872862,91100.0
